reviewId,app_name,score,lang,install_tier,star_band,content_clean,gold_label,annotator,notes
17ae9702-0178-4162-808f-16769eb4af4d,"Muslims Day-Prayer, Quran, Dua",5,bn,1M-10M,4-5,"খুবই সুন্দর একটি এপ,, আমি খুবই উপকার পাচ্ছি,,, চাইলে আপনি ও নামিয়ে রাখতে পারেন,,,, কাজে আসবে,, মাশাল্লাহ অসাধারণ উদ্যোগ ,,,, আল্লাহ তায়ালা তাদের কল্যান দান করুক যারা এর ব্যাবস্থাপনায় নিয়োজিত আমিন।",,,
1697e2a7-949c-4c06-a6f6-eb8113d8922c,Muslim Bangla Quran Hadith Dua,5,bn,1M-10M,4-5,"আসসালামু আলাইকুম ওয়া রহমাতুল্লাহ্! অ্যাপটি খুবই উপকারী।এখানে ""সকাল-সন্ধ্যার দু'আ ও যিকির"" নামে আরেকটি ফিচার এড করলে আরো উপকৃত হবো ইন শা আল্লাহ্।জাযাকুমুল্লাহু খয়রন",,,
1c035559-c05a-45cf-b56f-a4048aebce5c,iQIBLA Life,1,en,<1M,1-2,The app should intoduce 1- seperate counting for custom zikr. 2-Users are to be able to fix count of vibration 3- User should be able fix the time of device time out.,,,
7ff1dcbd-71e6-4fbe-b49f-9ece65292f29,iQIBLA Life,1,en,<1M,1-2,"I started to use this Ring today only and as soon as I updated it with the latest version by binding it with the iQibla life App today itself 26 April, 2023 the Ring is continuously getting restart. And I am not able to do anything. Please help. As I haven't Used the ring for even 10 mints",,,
badcd9bc-11bb-4940-9470-b091acbfd339,iQIBLA Life,2,en,<1M,1-2,16.10.23 2 star - Will update & continue to monitor. Will review again.. 10.10.23 1 star - After upgrade. Device cannot connect to app. Please rectify.,,,
fd55df2c-acbd-4aab-b608-426bbdfaf0be,Pillars: Prayer Times & Qibla,2,en,<1M,1-2,"One of the best apps I have used l. But recently the tracker feature stopped working. Whenever I open the tab, I get a grey blank page. Please help bring it back.",,,
b2248646-d79f-4d7b-b277-32c7b7873551,iQIBLA Life,1,en,<1M,1-2,"I just bought the ring. Installed the app, but it just gets stuck at getting the location. I have tried many times, allowed the location access, but I doesn't get any further than the location screen. Can't use the app at all.",,,
2640b2f6-b8fb-4b60-a998-b97b5236f6ad,Pillars: Prayer Times & Qibla,2,en,<1M,1-2,Keeps force closing since recent update. Please also provide Wear OS support. No changes since and force closing every time when opening,,,
8ae97668-97b4-4fcb-a2bc-3f4c48c9eff0,iQIBLA Life,2,en,<1M,1-2,I keep getting logged out FIX THIS !!,,,
351d9968-f810-4abf-b57a-f12edb472f83,Deen - Islamic App,1,en,<1M,1-2,Not working on my Tab! Fix it please! Will change the review than!,,,
da877417-1db7-4480-b44e-977cd1224953,iQIBLA Life,1,en,<1M,1-2,Please update/upgrade your apps..So bad..,,,
d222b103-b43e-4fca-b903-fc5d2eb2a92d,Niya: Muslim prayer tracker,1,en,<1M,1-2,always lag and crash. testing my patience instead of letting me tracking my prayer,,,
b01d1f1c-cf7f-47c7-8e76-b4b4132d95e6,iQIBLA Life,1,en,<1M,1-2,"It also makes it difficult to connect to the ring!!! I bought this ring last year, so where do I want to find the box to get the SN number?? What should I do?? Throw away? Buy new?? Stupid!!",,,
8ef709d3-fbe1-4bc4-8391-d7f532804f45,Deen - Islamic App,1,en,<1M,1-2,"May Allah reward the owner of ""Deen"" App in both of lives, specially in hereafter. Aameen Sumaa Aameen",,,
89506c27-0b48-4da5-bf35-362cb8ca042a,Deen - Islamic App,2,en,<1M,1-2,"Bangladeshi Quran , only English and Bangladesh language is used in this application",,,
c2f1c573-7933-4f96-9258-520a53f0cca5,Everyday Muslim - Pray tracker,1,en,<1M,1-2,"it crashes at locate me option, again and again, i keep on installing and uninstalling, nothing clears thar glitch",,,
a534cb51-bd60-4e99-b1c7-79624607d74c,iQIBLA Life,1,en,<1M,1-2,Speed up Bluetooth and enlarge its range.The qibla direction tool in this app is not accurate.And make option to improve zikar display light,,,
fb58bf10-9cb3-4bed-bc09-de16069dd63c,Deen - Islamic App,2,en,<1M,1-2,"I gave them 2 stars. & in response they said, ""Do not give unnecessary 2* Brother. If you have an issue please report us. We will try to solve. Please hit the 5* if you love this app."" Yes, you have issue, attitude issue. Fix it. Could you?",,,
7d3978a6-710a-4e30-b23a-05b242aa0709,Deen - Islamic App,1,en,<1M,1-2,ka aap log shia ho ku ka sur rahman ki translation jo maine Kuran Sharif mein padha vah alag tha please bataiye kyunki Main Sunni hun,,,
95503057-f2cc-46f0-8898-0c1429290cc9,Pillars: Prayer Times & Qibla,2,en,<1M,1-2,The qibla doesn't work on android phones. Please fix this bug,,,
7fd9df0e-4a00-47c7-b20e-ad701d8a1c85,Pillars: Prayer Times & Qibla,1,en,<1M,1-2,I can't go through the setup because a page is just gray with no way to pass. (I'm on android),,,
a150c5d4-a5db-4fba-a579-3c99c69e54c2,Pillars: Prayer Times & Qibla,2,en,<1M,1-2,Crashes always and even I selected Prayers notification to normal Banner it auto reverts to Azan. Need more improvements,,,
86e9bb40-9f0e-4bd5-82e6-7e10d7e6551a,iQIBLA Life,1,ms,<1M,1-2,Susah nk connection. Banyak functions yang tidak boleh digunakan. Tolong upgrade apps ni.,,,
d00f92fc-b993-4a2f-b624-19a7ad90826b,iQIBLA Life,1,ar,<1M,1-2,"التطبيق كان كويس في البداية، لكن دلوقتي فيه مشكلة كبيرة في تسجيل التسبيح. كل ما أسبّح يظهر ""تم التسجيل"" لكن بعد كده البيانات لا يتم حفظها، ويظهر خطأ في الخادم الداخلي. جربت أحذف التطبيق وأعيد تثبيته، ومسحت الكاش، وغيرت الشبكة (واي فاي وداتا)، لكن المشكلة ما زالت موجودة. التسبيح بيضيع ومش بيتسجل بشكل صحيح. برجاء إصلاح المشكلة في أسرع وقت لأنها أساسية في استخدام التطبيق.",,,
f8385734-54fb-4e4f-8f2b-63e38fca2a89,iQIBLA Life,1,ar,<1M,1-2,يحتاج إلى كثير من التطوير,,,
87fad0f4-ea14-485b-9895-3a5c65e67819,iQIBLA Life,1,ar,<1M,1-2,الابلكيشن زى الزفت وبيخرف ومش بيسجل التسبيحات رغم انى ربطاه بخاتم الذكر عمال يوقع ايام كتير اوووى وكل يوم الاقى تسبيحات الايام الى فاتت الى كانت متسجلة اتمسحت ، انا مش فاهمه ف اى ياريت المشكلة تتحل وبسرعه .,,,
83edf846-3920-41e8-953c-d8eb2d258c47,iQIBLA Life,1,ar,<1M,1-2,انتم ابلكيشن زي الخرا والارف على دماغكم,,,
387513ee-b90f-4533-ab34-59d194d50575,iQIBLA Life,1,ms,<1M,1-2,Teruk Sgt. Tak boleh nak connect langsung.,,,
ff836d41-6f93-4e81-b48f-86d66acebba8,Deen - Islamic App,1,bn,<1M,1-2,যখনই এ্যপস টার ভিতরে ঢুকি ফোনে এলার্ম সিম্বল উঠে থাকে শুধু শুধু।সব নোটিফিকেশন অফ করে দিলেও এটা উঠে থাকে যা পুরাই বিরক্তিকর। যতক্ষণ না ফোন অফ করে অন করবো এটা যাবেই না। বাধ্য হয়ে আনইন্সটল করে দিয়েছি।,,,
a9cc03a2-752b-4312-b7fc-e346ee4cb56f,Deen - Islamic App,1,bn,<1M,1-2,ফালতু App...ওপেন হয়না। অযথা MB নষ্ট। কেউ ডাউনলোড করেন না।,,,
b79a96a2-ff58-4a00-b0ab-ca84433c00d8,Deen - Islamic App,1,bn,<1M,1-2,এই app এর মধ্যে হাদিস গুলোতে অনেক শব্দ কঠিন । যা নাকি সাধারন মানুষ বুঝতে পারেনা । আশা করি পরবর্তী আপডেট এ এটি সংশোধন হয়ে যাবে।,,,
17a6bc4f-646d-4988-80d9-1a68ff0a7ff0,Deen - Islamic App,2,io,<1M,1-2,sura download korar kono option nei.,,,
07be4173-639c-4461-a2ed-a4039d830947,Deen - Islamic App,1,gl,<1M,1-2,Quran Pak Mai rukuu thek jga per nhi a rha 1st para 2nd para,,,
5a2ce37d-1dfd-4803-ba55-2b5266db03c4,iQIBLA Life,1,es,<1M,1-2,Imposible emparejar con el smartwatch. Horrible.,,,
92ecd49b-6018-469d-be23-190931e72291,iQIBLA Life,1,nl,<1M,1-2,App crash ho rahi he baar baar,,,
a4ad6b97-523f-4dcf-b569-ff318e916e57,Deen - Islamic App,1,eu,<1M,1-2,Mara chalu nahi ho raha,,,
f0f594a4-c790-436a-8d36-1860093be4e4,Deen - Islamic App,2,bn,<1M,1-2,কাস্টম লোকেশন সিলেক্ট করার অপশন রাখেন নাই। লোকেশন আমার বাংলাদেশ এসে আছে। যা আমার বিভাগের ইফতার ও সাহরির সাথে কয়েক মিনিটের তফাত,,,
18174231-21d1-489d-a5ab-6f9d957757ec,Deen - Islamic App,1,bn,<1M,1-2,"সূরা কাহাফের 17,18 নাম্বার আয়াত এ ভুল গুলো সুধরিয়ে নিলে ভালো হতো",,,
c9227175-0950-4909-b994-e33b9b543c9a,iQIBLA Life,1,id,<1M,1-2,Tidak dapat connect dekat Fon Bluetooth,,,
570dc818-cc45-40eb-ac76-ca3bc7881081,Deen - Islamic App,1,bn,<1M,1-2,হাফেজী কুরআন যুক্ত করলে ভালো হয়,,,
fc49ef95-111f-49b1-a635-9f617c3d5b16,Deen - Islamic App,2,bn,<1M,1-2,আগে ভালো ছিল এখন কেন স্লো হয়ে গেছে বুঝতেছিনা,,,
9b3345e0-5af8-4393-9f7a-cf5b1b7bc25f,Deen - Islamic App,1,bn,<1M,1-2,অসাধারণ একটি এপ আমি এটা খুবই পছন্দ করি,,,
ee466da9-01ff-45f2-9844-d69caad5aef7,Pillars: Prayer Times & Qibla,3,en,<1M,3,"Great app! Just waiting for the widgets it's a deal breaker for me. Suggestion: 1 widget that says 1. The name of the prayer: eg. Dhuhr 2. Time of the prayer 3. Time remaining: eg. 3hr & 20 mins remaining 3.1 (default) Iqamah time 15 mins (adjustable in settings) 3.2 resumes showing the next prayer name after the 15 mins I use ""My prayer app"" yellow+white icon. The only reason is the fairly clean design & widget that shows the info as described above. The widget is bigger than it needs to be.",,,
71521213-f72d-4a59-bf1c-367cbf1fd7a5,Deen - Islamic App,3,en,<1M,3,There is a difference in athan times,,,
d6db94e0-1f01-4245-943b-c332fd643eaf,Deen - Islamic App,3,en,<1M,3,This is what I would call an app. No ads and purchases. Simple donation pop up only. The app could do a bit more work on the widget. The best thing I like about this app is the in-depth timing details. Glad I finally found this app! Edit: There is one thing this app lacks; the ability to customize the notification timings and sound related stuff. Downgrading from 5 to 3 star for that.,,,
f709a1a4-f63e-4760-9911-710eb8779e81,iQIBLA Life,3,en,<1M,3,I hope you fix bugs which makes the app slow and modify the the app by making it possible to switch between custom and tasbeeh without loosing the custom counts.,,,
4caa0181-33ed-4b39-85a4-5439b48c3053,Deen - Islamic App,3,en,<1M,3,The interface was lagging imo but the app itself is good for the people of subcontinent as it is not made international users. There is prayer time based on only hanafi and shafi madhab. So what'll the people of maliki and hanbali refer to? Also there is a section of kalima within the app and we all know the 6 kalimas has no authentic source.,,,
ef5f206f-9665-4a32-8914-4892a4b5342d,Pillars: Prayer Times & Qibla,3,en,<1M,3,need to stop being bombarded with popups about donating,,,
6b93142e-2360-4752-9100-292df49953f9,Everyday Muslim - Pray tracker,3,en,<1M,3,"Good, it tells me when it is the right time to pray",,,
c33c6dcf-7727-4927-91b8-a236f258f1ff,Pillars: Prayer Times & Qibla,3,en,<1M,3,"love the app. only problem is when adhaan is going , it cuts off ,if it is disrupted by a notification on the phone and does not continue to play in the background like other apps. please check on this. it also cuts off it i have to open my phone to use it.",,,
61ee4047-2e55-47eb-aef1-765247e667d4,Pillars: Prayer Times & Qibla,3,en,<1M,3,Had to uninstall since it wouldn't give me prayer notifications even though I gave permissions as the app asked. Not sure what the issue is.,,,
d125c8b7-74e9-4a40-a6cc-7ca24b577feb,Pillars: Prayer Times & Qibla,3,en,<1M,3,The Asr prayer was off by an hour in my location,,,
dd87d175-55cb-4a28-ad67-889a24be6e84,iQIBLA Life,3,en,<1M,3,"As a prayer reminder, it does not follow all the selected authorities. You still need to do adjustment to it. As a tasbih counter, the functions are simple which is good but need more features.",,,
10256bb3-efec-4a29-b88e-bf53564fb066,Deen - Islamic App,3,en,<1M,3,Add edit namaz times and make accurate and fix notifications to come through offline and please update the app,,,
1846e909-8c96-447d-a0b8-947af6d69eaa,iQIBLA Life,3,en,<1M,3,It does what it is supposed to do,,,
066f40e1-7757-4d2c-9032-8dad0ef45ab4,Deen - Islamic App,3,en,<1M,3,This app is so helpful! Thanks a lot for making this app. But it is not showing the accurate Ramdan date. Like today is 24th Ramdan. But It's showing 25th Ramdan. Hope this will be fixed soon.,,,
90ed205c-b50b-4154-854d-a142f06fbb03,Pillars: Prayer Times & Qibla,3,en,<1M,3,"Needs improvements. Prayer times are not displayed correctly, widget doesn't work either. App also crashes often.",,,
a744b145-7494-4be8-8b70-3e9e2071811f,iQIBLA Life,3,en,<1M,3,good but need more work to be easy,,,
109f9bf1-b18e-47e4-856c-206122a06a56,Deen - Islamic App,3,en,<1M,3,"An incredibly clean, ad-free, and beautiful app with a smooth UI and a vast collection of books, Hadiths, and the Quran completely for free. Drawbacks: Hadiths lack multilingual translations and The Quran translation only shows when reading ayah by ayah, reverting to Arabic-only in Page or Surah mode. It also lacks localized congregation times for nearby mosques.",,,
8c8974eb-551f-46ef-b566-019a81132883,iQIBLA Life,3,en,<1M,3,still need plenty of room for developing,,,
95626802-2dfa-4e05-b42b-5a5a78f71eb7,iQIBLA Life,3,en,<1M,3,From the last update I couldn't connect the device with the application when I pressed the middle icon network error and closed the app I restarted it many times Erased it and reinstall nothing happened,,,
4dfdf40f-d752-4409-9610-58a9ed37277f,Muslim Muna Adhan Prayer Quran,3,en,<1M,3,I'm yet to use it. Just downloaded. I'm more concerned with accurate prayer time and Azan,,,
f055b33d-1a23-4f14-94d9-93c4a42ae866,Deen - Islamic App,3,bn,<1M,3,"কালেমা তাওহীদ, তামজিদ দুটোই ভুল।",,,
d413405d-c6ce-4f5f-b87c-949ca2a6158f,Muslim Muna Adhan Prayer Quran,3,ar,<1M,3,يحتاج الى تحسينات ويرجى إضافة اذكار الصباح والمساء ويدجت الصلاوات,,,
18fdfb8b-363a-4d73-9e71-6e3de30c1d1c,Deen - Islamic App,3,uk,<1M,3,plz add bangla widget. add colorful wi/get,,,
5e26c3e4-83f6-4434-bbb5-86835a56b6a5,iQIBLA Life,3,id,<1M,3,"Terima kasih kepada semua yang terlibat, sangat berguna untuk saya.",,,
e4c16a6f-4460-4705-b01d-9f31eee78132,Deen - Islamic App,3,bn,<1M,3,সুবহে সাদিকের শেষ সময় দেয়া নেই। সুবহে সাদিক আজানের ৮ থেকে ১০ মিনিট আগে হয়। তখন খাবার খেলে রোজা হয় না। এছাড়া বাকি সব ঠিক আছে। আশা করি রমজানের আগে আপডেটটা আনবেন,,,
5a12d089-d196-4bd7-9166-b96186de32b5,Deen - Islamic App,3,bn,<1M,3,মাজহাব অনুযায়ী সময় নির্ধারণ কতটুকু সঠিক??,,,
79696e92-1119-4a3d-a363-49a620079f2d,Deen - Islamic App,3,bn,<1M,3,"ঢাকায় সেহরি ও ইফতারের সময় মিলছে না,,,,",,,
949a24a2-4d88-41c2-b714-b5e19770615d,Deen - Islamic App,3,bn,<1M,3,নামাজের সময়সূচী সহ বাংলা widget চাই,,,
b7a5233f-b59a-4613-bb97-aa17b00caf5e,iQIBLA Life,3,ar,<1M,3,لو حد عنده مشكلة في التوصيل يكتب أرقام في خانة ال username,,,
7c2c7474-e514-4317-9026-db5b1d800bdd,Deen - Islamic App,3,bn,<1M,3,"আপনাদের এটা জানা থাকা উচিত যে ইসলামিক ক্যালেন্ডার সন্ধ্যার পর পরিবর্তন হয়। আপনাদের অ্যাপে ইসলামিক ক্যালেন্ডার পরিবর্তন হচ্ছে রাত ১২টার পর!!!! দয়া করে এটা ঠিক করে দিন এই যেমন আজ ১১তম তারাবিহ পড়ার পরও অ্যাপে(11th march 11:44pm) তারিখ দেখাচ্ছে ১০ রমজান, কারণ এটা রাত ১২টার পর পরিবর্তন হবে,,",,,
f2e1f72a-dd12-4bbc-ac4f-636477bcb877,Deen - Islamic App,3,ar,<1M,3,"للاسف لا يوجد لغة العربية i hope you add arabic soon, this will be perfect for me if it support arabic language",,,
a82c4aec-5e58-448d-9a45-b78420e81cef,Deen - Islamic App,3,bn,<1M,3,অফলাইনে থাকলে অডিও কেন শোনা যায় না?,,,
3d264c26-0be8-4bf9-b60b-e469052d6909,Deen - Islamic App,3,bn,<1M,3,"ভালো তবে সাথে আযান যোগ করলে ভালো হতো, ভেবে দেখার জন্য অনুরোধ রইলো।",,,
83a7582c-dbcf-445a-9f68-20dbb5da5455,Deen - Islamic App,3,bn,<1M,3,"৩টা স্টার দেয়ার কারণ হলো, আমি এপের নোটিফিকেশন অফ করে রাখছি, তাই প্রতিবার এপে প্রবেশ করতে চাইলে সেটিংস চেঞ্জ করতে বলে। যেটা খুবই বিরক্তিকর।",,,
7c40e9fe-c46f-4b14-85a6-9d8de44a9c9d,Deen - Islamic App,3,bn,<1M,3,আমাদের পার্থিব জীবন পরিচালনার ক্ষেত্রে কোরআন ও হাদীসের আলোকে চলা অপরিহার্য। সেই লক্ষ্যে প্রথম পর্যায়ে পবিত্র কোরআনের যেসব আয়াত এবং হাদীসের মধ্যে যেসব হাদীস বাস্তব জীবনে মেনে চলা একান্ত প্রয়োজন সেগুলো ধারাবাহিক ভাবে উপস্থাপন করলে আমরা বেশি উপকৃত হব । ধন্যবাদ।,,,
45fcf4bd-3725-469d-8a60-3ada53729b05,iQIBLA Life,3,id,<1M,3,tolong perbaiki sistem apknya kadang error,,,
d13d313b-a886-4613-88e2-7c4d68fd24d8,"Sadiq: Prayer, Quran, Qibla",3,ar,<1M,3,التطبيق جميل جدا اللهم بارك لكن أوقات الصلاه غير صحيحة لدولة مصر لأنه لا يوجد طريقة لتفعيل التوقيت الصيفي أرجو ادخال السماح للتحويل بين التوقيت الشتوي و الصيفي جزاكم الله خيرا,,,
fcdf74ba-42a1-4f21-845e-7a3456537049,iQIBLA Life,3,es,<1M,3,Add hijir calender on ring screen,,,
71988708-8a8d-4cca-84f7-6dfdbd926936,iQIBLA Life,3,ar,<1M,3,يتم فصل اقتران الخاتم بالهاتف عده مرات و قد قمت بتشغيل البرنامج في الخلفيه و السماح له بالبيانات في الخلفيه ايضا و مع ذلك ينفصل بشكل متكرر,,,
dde7d0bb-f98f-4f72-914c-c624012ecbeb,iQIBLA Life,3,id,<1M,3,Banyak waktu dan arah kiblat tidak tepat PERBAIKI,,,
895a986f-5cf3-47fd-a460-d5ed4739491b,Everyday Muslim - Pray tracker,5,en,<1M,4-5,Alhamdulillah. Very helpful apps for Ireland.,,,
417b365f-3e7c-4824-b184-525d64558654,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,everything important in one place,,,
50034451-1734-4727-bcae-623367922a36,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,"I am satisfied with this app. This app is very helpful when it comes to salaat, fasting and just keeping us together during the day. Focus is on what's important. ALLAH!",,,
8ed02ab2-22b7-4bf0-bf5c-29f9f1da5db4,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,Best app for tracking namaz,,,
acc92ce1-b5ec-4f43-ac52-f96ffb800776,Everyday Muslim - Pray tracker,5,en,<1M,4-5,"The interface is amazing maashallah, what do you think about open sourcing this app?",,,
ee0e700c-1f1c-46d4-90e7-9766cd967f4f,Deen - Islamic App,4,en,<1M,4-5,"it's amazing I totally recommend it , can you just please add daily (morning/evening) dhikr",,,
0a00a5f2-4007-4364-a94c-ddf9262dee9d,Everyday Muslim - Pray tracker,5,en,<1M,4-5,"Best app for All ,",,,
ed75d85a-fd63-46f1-abd1-cfbb93ef0026,Deen - Islamic App,5,en,<1M,4-5,Its a fantastic app. You will have every single essential services. Just loved it.,,,
809cd9a0-cacf-4434-9c55-16574456feca,iQIBLA Life,4,en,<1M,4-5,I am using flex pro zikr ring I entered 10k count but it's not synced Plz update the app that it will synced properly,,,
6e80ca82-6c55-4781-82aa-4f4b3e6f46df,Everyday Muslim - Pray tracker,5,en,<1M,4-5,this is a great app!! please add 4x1 Widgets,,,
a7ea8ec9-3647-4770-8794-5972fc0eae0a,iQIBLA Life,4,en,<1M,4-5,Very good Mashallah Charjar very is not good,,,
a9f5c673-eb11-4307-99f5-aa33fa2a4593,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,"I rarely do app reviews...but this app has been a game changer when it comes to the prayer sspect of my life the interface is well thought with convinient features...speacially the Qur'an and unlike most free apps there is no annoying ads,deserving 5 star..",,,
b8fbbfb5-f0b6-425d-b8d8-5a358b56c286,Deen - Islamic App,5,en,<1M,4-5,one of the best Apps. but it will better if theres sign in option to keep the data safe.,,,
4e9a8c01-1d25-4087-bff1-c231b7f15d5c,Everyday Muslim - Pray tracker,4,en,<1M,4-5,Interesting app. One request: could you make a group option for other daily habit also?,,,
e1c7fc7d-73e9-4979-bf0b-d8ae52b069da,Deen - Islamic App,5,en,<1M,4-5,"Alhamdulillah, This app is enough for a Muslim. Truly this app is really awesome.",,,
f450b2ef-7981-41ac-b3a6-093c0781b995,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,An excellent app The layout is neat and it sends notifications for when it is salah time.,,,
0e130474-9768-4b85-8e30-97a9094a854f,Deen - Islamic App,5,en,<1M,4-5,"It’s an amazing app. All in one, it has everything that a muslim need day to day. This app is user friendly. One can easily read Al Quran, if they ar travelling or they ar somewhere, where they can't carry Al Quran as a book with themself. Adding bangla meaning made it more significant. There is also a lot of features.. I just love this app. Who ever made this app, gave his/ her effort in developing this app.. May Allah bless them. Well wishes to All my brothers and sisters.",,,
4ffe65b2-f5d9-4967-902a-0d75c47ecf52,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,Nice Look ... waiting for quran,,,
64340cad-b95d-4aaf-9fca-283d84a25e35,Pillars: Prayer Times & Qibla,5,en,<1M,4-5,"it's really good at what it's for. my favorite feature is that it only shows you your prayers by day, not by week or month. which makes prayer far less overwhelming. This app has contributed heavily to me praying 5 times daily, may Allah grant the creator the reward ameen",,,
91b6614c-5079-4644-8a36-aaaf9740fcaa,"Sadiq: Prayer, Quran, Qibla",5,en,<1M,4-5,May the almighty Allah bless the people those who all took such initiative and helped Muslim Ummah.,,,
b309afde-0624-4d8d-ac62-69417deb018e,iQIBLA Life,5,id,<1M,4-5,Cukup suka dengan interface app yang kat situ kita dapat tengok jumlah zikir keseluruhan selepas beberapa tempoh guna zikr ring ni. Kalau dapat control brightness level zikr ring lagi lah mengujakan. Boleh jimat bateri.,,,
846501f4-fad8-4fe5-9b80-ac29ac1efef0,Deen - Islamic App,5,bn,<1M,4-5,বাংলা ও হিজরি ক্যালেন্ডার দুটো একসাথে দিলে ভালো হতো,,,
16b41c70-e26c-472c-9aab-5cfe79640daa,iQIBLA Life,4,ar,<1M,4-5,سهل وفي منتهي السهولة الله يجازي خير القائمين علي هذا البرنامج,,,
b0a6c3cb-0992-4062-a4ea-0137a9c10410,Deen - Islamic App,5,bn,<1M,4-5,আলহামদুলিল্লাহ এই Apps ব্যবহার করে আমি অনেক উপকৃত হলাম। এবং অসংখ্য ধন্যবাদ জানাই এই Apps এর ওয়েব ডেপলোপারকে ।মাশাআল্লাহ এই Apps টি মুসলিমদের জন্য অনেক উপকারী।,,,
767db7af-4683-483f-8c7c-30a63d234270,Deen - Islamic App,5,bn,<1M,4-5,"আসসালামু'আলাইকুম সেহরি নাহ, সাহরি হবে।",,,
ad4cfe20-6dac-4066-ab0b-338bf06d4dc9,iQIBLA Life,5,ar,<1M,4-5,ممتاز جدا ومحفز للذكر الله,,,
9fd2b718-e732-4d27-ac36-922272712ef9,Deen - Islamic App,5,bn,<1M,4-5,পড়তে পড়তে হঠাৎ স্ক্রিনে লক হয়েগেলে পরে লক খুললে শুরুতে চলে আসে আগে এমনটা হত না ওই স্থানেই থাকত ঠিক করার উপায়????,,,
7efa8cf8-e81d-4508-a2e5-5fbcf561c8df,iQIBLA Life,5,id,<1M,4-5,alhamdulillah..sangat suka dgn tasbil ring ni. ada getaran pd kiraan 33 66 dan 99. sy sgt bharap ada getaran pd kiraan ke 1000. waktu azan yg tepat.,,,
b2bfe634-4447-4d87-8430-633b38356774,iQIBLA Life,4,ar,<1M,4-5,تطبيق وخاتم رائع، ولكن هنالك العديد من الاقتراحات لتحسين اداء التطبيق بشكل افضل لم يؤخذ بها مثل حساب توقيت الصلاة ليكون صحيح ومعتمد حسب البلد الذي نتواجد به,,,
b8e47478-8683-4ab6-a91c-4ded6b775ad3,iQIBLA Life,5,id,<1M,4-5,alat selawat dan apps selawat yang bagus,,,
fcbef94b-1ebb-4c1b-867c-75c443076db6,Deen - Islamic App,5,ro,<1M,4-5,Nice app. Online Backup calu korle best Hobe. Ar extra feature din din add korar try Korben,,,
5fd0729a-b507-4b2f-af36-53f6f7060fdd,Deen - Islamic App,5,bn,<1M,4-5,বেশ ভালো একটি ইসলামিক অ্যাপ! রেকমেন্ডেড!!,,,
f781ef6b-9e38-471b-a50a-1d1907e625be,"Sadiq: Prayer, Quran, Qibla",5,bn,<1M,4-5,মাশাল্লাহ। আল্লাহ উনাদের ইসলামের প্রতি প্রচেষ্টা কবুল করুক। আমিন,,,
fbcaffbd-8db1-4bc2-a6ea-ddf23d6d4e35,iQIBLA Life,5,id,<1M,4-5,App yg sgt smooth...lebih kita lebih disiplin dalam berzikir...semoga Allah yg Maha baik...memandang usaha kecil kan..semoga amalan² kita diterima olehnya,,,
ea376e78-d335-43e2-8284-d0f5d31a6a9e,Deen - Islamic App,5,bn,<1M,4-5,আলহামদুলিল্লাহ খুব সুন্দর একটা এপস।,,,
1fffd024-20dc-47e6-8043-8b3cf0170a8a,Deen - Islamic App,5,bn,<1M,4-5,"অনেকদিন ধরে ব্যবহার করছি। এটা দারুণ। আমাকে যেমন এটার ব্যাপারে পরামর্শ দেওয়া হয়েছিল, আমিও তেমনি অনেককেই এটা ব্যবহার করার পরামর্শ দিই।",,,
73409550-457f-44fe-8920-c63d51d47872,Deen - Islamic App,5,bn,<1M,4-5,সুন্দর ও গুছানো সব কিছু,,,
3b7a9654-598b-4c1c-b0ab-eb1031663c95,Deen - Islamic App,5,bn,<1M,4-5,"আমি অন্য কোনো এপ এত পরিপূর্ণ দেখিনি, মাশাআল্লাহ",,,
edca0ec7-f22f-45b0-a2d0-d264869e0675,Deen - Islamic App,5,bn,<1M,4-5,আলহামদুলিল্লাহ। আমার ছেলের বানানো এপ এটি। আমি গর্বিত। সবাই দোয়া করবেন আমার ছেলের জন্য।,,,
f3108e1a-f868-4628-b349-7cbd815b6c11,iQIBLA Life,5,ms,<1M,4-5,Masyaallah tabarakallah barakallah Alhamdulillah syukur kepada Allah SWT permudahkan urusan hambanya. Cincin zikir ini mbantu saya sentiasa berselawat kepada Rasulullah SAW,,,
63e03c43-1522-4545-b6d4-efaae06c411f,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,It's bad because they are displaying women under Qolox. Fitnah everywhere. Even this Qolbox forcing me to watch haram movies pics videos etc.,,,
e03e8d3d-fa3c-41a8-93f0-f68b053c1edf,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Their selling our data the biggest enemy of Islam. I bet the next thing they do is edit quran (na'uzubillah),,,
39538eb7-e692-4f0a-8e37-61699dbdc861,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,Should we pay for Azan Makkah !!!!,,,
e9a161f4-1641-4032-9f45-aecd8702e9da,Muslim Pro: Quran Athan Prayer,1,en,>100M,1-2,This app is being accused of selling the user data to fbi.... That's so pathetic..,,,
